MICHELL, SIR ROBERT C.	
MIDDLETON, DONALD K.	
MIDDLETON, SIR GEORGE H.	Q1507617
MIDDLETON, LAWRENCE J.	Q16091535
MIDDLETON, ROBERT T.C.	
MIDGLEY, ERIC A.	
MIERS, SIR H. DAVID A.C.	Q17742094
MILBANKE, RALPH	
MILBANKE-HUSKISSON, SIR JOHN R., Bt.	
MILES, F. STEPHEN	
MILES, GEOFFREY	
MILES, JOHN E.A.	
MILES, R. OLIVER	Q13522500
MILL IRVING, DAVID J.	
MILLAR, ANDREW J.	
MILLARD, SIR GUY E.	Q15990173
MILLER, DAVID I.	
MILLETT, PETER J.	
MILLINGTON, ANTHONY N.R.	
MILLINGTON-DRAKE, SIR EUGEN J.H.V.	Q5406942
MILLS, SIR FRANK	
MILLSON, TONY	
MILTON, DEREK F.	
MINFORD, LESLIE M.	
MINGAY, F. RAY	
MINSHULL, HORACE	
MINTER, GRAHAM L.	
MINTO, Rt. Hon. GILBERT, 1st EARL OF	
MINTO, Rt. Hon. GILBERT, 2nd EARL OF	
MITCHELL, ANDREW J.	
MITCHELL INNES, ALFRED	
MITCHESON, JOHN M.L.	
MITCHINER, JOHN E.	
MOBERLY, SIR JOHN C.	Q11727950
MOBERLY, SIR PATRICK H.	
MOCHAN, CHARLES F.	
MOLYNEAUX, Hon. FRANCIS G.	
MOLYNEUX, J. ANTHONY	
MONEY, BRIAN W.	
MONSON, Rt. Hon. SIR EDMUND J., Bt.	
MONSON, SIR EDMUND St.J. D.J., Bt.	
MONSON, SIR W.B. LESLIE	Q18917665
MONTAGU-DOUGLAS-SCOTT, SIR DAVID J.	
MONTAGU-POLLOCK, SIR WILLIAM H.	Q8015740
MONTEAGLE OF BRANDON, THOMAS, 3rd LORD	
MONTEITH, WILLIAM N.	
MONTGOMERY, ALAN E.	
MONTGOMERY, SIR C. HUBERT	
MONTGOMERY, DAVID	
MONTGOMERY, SUSANNAH	
MOODY, PATRICK T.R.	
MOON, MICHAEL Y.	
MOON, SIR PETER J.S.	
MOON, RICHARD J.	Q56808005
MOORE, ANTONY R.	
MOORE, NIVEN	
MOORE, RICHARD P.	
MOORE, TREVOR C.	
MOOREHEAD, SUSANNA M.D.	
MORAN, DAVID J.	
MORAN, RICHARD, 2nd LORD	
MORETON, SIR JOHN O.	Q6249382
MOREY, ANTHONY B.N.	
MORGAN, ALASTAIR W.J.	Q24238878
MORGAN, ANTHONY H.	
MORGAN, HUGH T.	
MORGAN, JAMES	
MORGAN, JAMES C.	
MORGAN, SIR JOHN A.L.	
MORGAN, MICHAEL H.	
MORGAN, PATRICK	Q56808012
MORGAN, RICHARD de R.	
MORGAN, DAME SHAN E.	Q7487825
MORIER, DAVID R.	
MORIER, GREVILLE	
MORIER, JAMES J.	
MORIER, JOHN P.	
MORIER, Rt. Hon. SIR ROBERT B.D.	Q7347803
MORLAND, MARTIN R.	
MORLAND, SIR OSCAR C.	
MORLEY, SIR ALEXANDER F.	
MORLEY, DAVID J.	
MORRICE, PHILIP	
MORRIS, ANDREW J.	
MORRIS, DESMOND V.	
MORRIS, JILL	Q27919443
MORRIS, SIR KEITH E.H.	
MORRIS, RICHARD P.	
MORRIS, THOMAS J.	
MORRIS, TIMOTHY C.	
MORRIS, WALTER F.	
MORRIS, WARWICK	
MORRIS, WILLIAM A.	
MORRIS, SIR WILLIE	Q16010076
MORTIMER, HUGH R.	Q16136939
MORTON-SANER, ROBERT	
MOSS, SIR DAVID J.	
MOSS, KEITH C.	
MOUND, TREVOR E.J.	
MOUNSEY, AUGUSTUS H.	
MOUNSEY, SIR GEORGE A.	
MOYNIHAN, MARTIN J.	
MUIR, RICHARD J.S.	
MUIRHEAD, SIR DAVID F.	
MULLEE, PATRICK	
MULOCK, EDWARD H.	
MULVANY, THOMAS R.	
MUNRO, SIR ALAN G.	
MUNRO, COLIN A.	
MUNRO, ROBERT W.	
MUNTZ, THOMAS G.A.	
MURRAY, ANDREW R.	
MURRAY, Rt. Hon. SIR CHARLES A.	
MURRAY, CRAIG J.	
MURRAY, SIR DONALD F.	
MURRAY, SIR F. RALPH H.	Q7287894
MURRAY, IAIN R.	
MURRAY, JAMES	
MURRAY, SIR JAMES	
MURRAY, JAMES DALTON	
MURRAY, JOHN	
MURRAY, MICHAEL T.	
MURRAY, PETER	
MURRAY-HARVEY, Captain EDWARD	
MURRAY KEITH, Lieutenant-General Rt. Hon. SIR ROBERT	
MURTON, JOHN E.	Q56808116
MUSTARD, SIMON	
MUSTON, RAYMOND F.	
NAIRN, BRYCE J.M.	
NAPIER, Rt. Hon. FRANCIS, 10th LORD NAPIER AND 1st LORD ETTRICK	
NAPIER, Hon. WILLIAM J.G.	
NASH, RONALD P.	
NASH, STEPHEN T.	Q7610080
NASON, JUSTIN P.P.	
NEAL, LEWIS	
NEALE, EDWARD ST. J.	
NEALE, KENNETH J.	
NEILSON, RICHARD A.	
NELSON, BERTRAM J.	
NELSON, ERIC V.	
NESSLING, PAUL W.D.	
NETTLETON, CATHERINE E.	Q1050961
NEVILLE-JONES, DAME L. PAULINE	
NEVILLE-ROLFE, EUSTACE	
NEVIN, MICHAEL P.	
NEWALL, PETER	
NEWINGTON, SIR MICHAEL J.	
NEWMAN, PETER J.	
NEWMAN, RONALD W.	
NEWSAM, RICHARD W.	
NEWTON, SIR BASIL C.	
NEWTON, PETER M.	
NIBLOCK, HENRY (PAT)	
NICHOLAS, SIR JOHN W.	
NICHOLS, JOHN R.	
NICHOLLS, SIR JOHN W.	
NICHOLS, SIR PHILP B.B.	
NICOLINI, ERNEST C.A.	
NICOLOPULO, E. PAUL	
NICOLSON, Rt. Hon. SIR ARTHUR, Bt.	
NICOLSON, Hon. SIR HAROLD G.	Q332956
NITHAVRIANAKIS, MICHAEL	
NIXON, PATRICK M.	
NOAKES, JONATHAN A.	
NOAKES, PHILIP R.	
NOBLE, SIR ANDREW, Bt.	
NOBLE, ANDREW J.	
NOEL-HILL, Rt. Hon. WILLIAM	
NORMAN, DUNCAN C.	
NORMAN, HERMAN C.	
NORMANBY, Rt. Hon. CONSTANTINE, 1st MARQUESS OF	
NORRIS, SIR ERIC G.	
NORTHERN, RICHARD J.	Q17198405
NORTON, SIR CLIFFORD J.	
NORTON, FLETCHER C.C.C.	
NOSS, JOHN B.	
NOSWORTHY, SIR RICHARD L.	
NUGENT, SIR HORACE D.	
NUTTALL, A. ROGER	
NYE, Lieutenant-General SIR ARCHIBALD E.	
OAKDEN, EDWARD A.	Q28115282
OAKELEY, SIR CHARLES, Bt.	
OAKES, SIR AUGUSTUS H.	
OAKESHOTT, KEITH R.	
O’BEIRNE, HUGH	
O’BRIEN, HENRY	
O’BRIEN, TERENCE J.	
O’CONOR, Rt. Hon. Sir NICHOLAS R.	
O’CONNELL, RUAIRI	
O’CONNOR, CHRISTOPHER P.	
O’DONOGHUE, JOHN K.	
O’FLAHERTY, KENNETH	
OGDEN, SIR ALWYNE G.N.	
OGDEN, FRANK C.	
OGILVIE FORBES, SIR GEORGE A.D.	Q23062359
O’KEEFE, P. LAURENCE	
OLDHAM, ALAN T.	
O’LEARY, DANIEL F.	
O’LEARY, TERENCE D.	
OLIPHANT, SIR LANCELOT	
OLIPHANT, LAURENCE	
OLIVER, FRANCIS A.	
OLIVER, KAYE W.	
OLIVER, PETER R.	
OLIVER, Lieutenant-General SIR WILLIAM P.	
OLLEY, J. BRIAN	
OLVER, SIR STEPHEN J.L.	Q7610146
O’MALLEY, SIR OWEN St.C.	
O’NEILL, Hon. SIR CON D.W.	
O’NEILL, MICHAEL A.	
O’NEILL, ROBERT J.	
OOM, ADOLPHUS K.	
OPPENHEIMER, SIR CHARLES	
OPPENHEIMER, SIR FRANCIS C.	Q19325678
ORCHARD, ARTHUR F.	
ORCHARD, EDWARD E.	
ORD-SMITH, ROBIN J.	Q18098710
ORDE, SIR CHARLES W.	
O’REILLY, WILLIAM E.	
ORME, FREDERIC C.	
ORMEROD, RICHARD C.	
ORR, IAIN C.	
OSBORNE, CHRISTOPHER W.	
OSBORNE, DAVID A.	
OSBORNE, DENIS G.	
OSBORNE, ROY P.	
O’SULLIVAN-BE ARE, DANIEL R.	
OTWAY, LOFTUS C.	
OUSELEY, SIR GORE, Bt.	Q507564
OUSELEY, SIR WILLIAM G.	
OVENS, ALEXANDER R.	
OVERTON, SIR HUGH T.A.	
OVEY, SIR ESMOND	Q1367944
OWEN, JANE C.	Q46396642
OWEN, JOHN WYNNE.	
OWEN, KARA J.	
OXLEY, HUMPHREY L.M.	
PACK, ARTHUR J.	
PAGE, ANDREW J.W.	Q4758193
PAGET, Rt. Hon. SIR ARTHUR	
PAGET, Rt. Hon. SIR AUGUSTUS B.	
PAGET, Rt. Hon. SIR RALPH S.	Q7287939
PAINTING, JULIA	
PAKENHAM, Hon. SIR FRANCIS J.	Q16031265
PAKENHAM, HENRY D.V.	
PAKENHAM, Hon. SIR MICHAEL A	Q6833339
PAKENHAM, Rt. Hon. SIR RICHARD	Q3431093
PALAIRET, C. SIR MICHAEL	Q4342446
PALGRAVE, WILLIAM GIFFORD	Q1859470
PALLETT, LESLEY	
PALLISER, Rt. Hon. SIR A., MICHAEL	Q6833348
PALMER, ANDREW E.	
PALMER, SIDNEY H.	
PAPADOPOULOS, ACHILLES S.	
PARES, PETER	
PARHAM, PHILIP J.	Q18753676
PARISH, SIR WOODBINE	Q8032383
PARKER, ALWYN	
PARKER, JAMES R.W.	
PARKER, LYN	
PARKES, SIR HARRY S.	
PARKES, Sir RODERICK W.	Q7356664
PARKINSON, SIR A.C. COSMO	
PARKINSON, HOWARD	
PARR, RAYMOND C.	
PARR, SIR ROBERT	
PARROTT, SIR CECIL C.	Q302862
PARSONS, SIR ANTHONY D.	Q544377
PARSONS, Major-General SIR ARTHUR E.B.	
PARSONS, SIR RICHARD E.C.F.	
PARTRIDGE, DEREK W.	
PASKE-SMITH, MONTAGU B.T.	
PASSANT, ERNEST J. 	
PATERSON, SIR A. SWINTON	
PATERSON, FIONA	
PATERSON, JAMES R.	
PATERSON, WILLIAM J.M.	
PATERSON, W. NEIL C.	
PATEY, SIR WILLIAM C.	
PATON, GEORGE P.	
PATRICK, ANDREW S.	
PATRICK, SIR PAUL J.	
PATRON, FRANCIS J.	
PATTERSON, ERIC	
PATTISON, STEPHEN D.	
PATTON, GEOFFREY J.L.	
PAUL, ALAN R.	
PAUNCEFOTE, Rt. Hon. SIR JULIAN	Q6037424
PAXMAN, T. GILES	Q5561698
PAYNE, ALAN J.	
PAYNE, ARTHUR S.	
PEAKE, SIR CHARLES B.P.	Q17986386
PEARCE, ANDREW J.	
PEARCE, DAVID	
PEARCE, HOWARD J.S.	Q1056021
PEAREY, DAVID D.	Q3560835
PEARSON, DAVID M.	
PEARSON, GERALD L.	
PEART, MICHAEL J.	
PEASE, ROBERT J.C.	
PEASE, SIMON R.H.	
PECK, SIR EDWARD H.	
PECK, SIR JOHN H.	
PEEL, SIR ARTHUR R.	Q4799942
PEEL, Rt. Hon. SIR ROBERT, Bt.	
PEEL, RONALD G.	
PEIRCE, ROBERT N.	
PELHAM, SIR G. CLINTON	
PELLEW, MARK E.	Q6769207
PELLY, CORNELIUS J.	
PELLY, FRANCIS J.	
PEMBERTON-PIGOTT, A. DESMOND F.	
PENFOLD, PETER A.	Q7176344
PENNELL, JOHN CROKER	
PENNEY, JOHN A.	
PENNOCK, B.A.F.	
PERCEVAL, CHARLES A.S.	
PERCEVAL, MICHAEL	
PERCY, Hon. ALGERNON	
PERKINS, ALAN H.B.	
PERKINS, JACQUELINE L.	
PEROWNE, SIR J. VICTOR T.W.T.	Q7926237
PERROTT, JOHN G.	
PESTELL, CATHERINE E.	
PETERS, THEOPHILUS	
PETERS, WILLIAM	
PETERSEN, SIR JEFFREY C.	
PETERSON, SIR MAURICE D.	Q4360279
PETRE, SIR GEORGE GLYNN	Q16031271
PETRIE, SIR PETER C., Bt.	
PHELAN, MARTIN	
PHILIP, JOHN C.	
PHILLIPS, DOUGLAS H.C.	
PHILLIPS, SIR HERBERT	
PHILLIPS, SIR HORACE	Q4484231
PHILLIPS, JOHN F.S.	
PHILLIPS, PATRICIA R.	
PHILLIPS, SIR TOM R.V.	
PHILLIPSON, ANTONY J.	Q16213698
PHILPOTT, HUGH S.	
PHIPPS, SIR E. CONSTANTINE H.	
PHIPPS, Rt. Hon. SIR ERIC C.E.	Q831031
PICKARD, SIR CYRIL S	
PICKARD, NICHOLAS	
PICKERING, HELEN M.	
PICKERSGILL, W. CLAYTON	
PIERCE, KAREN E.	Q6369958
PIERREPONT, Rt. Hon. HENRY M.	
PIGOTT, CARSTEN O.	
PIKE, SIR MICHAEL E.	
PILCHER, SIR JOHN A.	Q1699174
PILMORE-BEDFORD, JEREMY	
PINK, SIR IVOR T.M.	
PINSENT, ROGER P.	
PIPER, REUBEN W.	
PIRNIE, GRAHAM J.C.	
PLATER, STEPHEN J.	
PLAYFAIR, Lieutenant-Colonel SIR ROBERT L.	Q3435647
PLUMBLY, SIR DEREK J.	Q4364360
PLUNKETT, Rt. Hon. SIR FRANCIS R.	
POCOCK, SIR ANDREW J.	Q4758287
POLAK, CORNELIA J.	
PONSONBY, ARTHUR G.	
PONSONBY, JOHN, 1st VISCOUNT	
PONSONBY, MYLES W.	
PONSONBY-FANE, Hon. SIR SPENCER C.B.	Q7576160
POPPLEWELL, PATRICK J.L.	
PORTAL, SIR GERALD H.	Q1509990
PORTER, IVOR F.	Q6099479
PORTER, THOMAS P.	
PORTMAN, GILES M.	
POSNETT, SIR RICHARD N.	
POSTON, JAMES	
POTT, SIR LESLIE	
POTTER, DAMION A.	
POTTER, RUPERT J.	
POVER, ALAN J.	
POWELL, SIR CHARLES D.	
POWELL, DAVID H.	
POWELL, Hon. HUGH E.	
POWELL, IAN F.	
POWELL, RICHARD S.	
POWELL, WILFRED	
POWELL-JONES, JOHN E.	
PRENDERGAST, SIR W. KIERAN	Q3196460
PRENTICE, CHRISTOPHER N.R.	Q5113089
PRESTON, MYLES P.	
PRICE, ALLEN	
PRICE, SIR C. ROY	
PRICE, JOHN L.W.	
PRICE, MICHAEL A.	
PRICE, SARAH H.	
PRICE, W.F. BARRY	
PRIDHAM, BRIAN R.	
PRIDHAM, KENNETH R.C.	
PRIESTLEY, PHILIP J.	Q7184238
PRINGLE, DAME ANNE F.	
PRITCHARD, SIR NEIL	
PRODGER, DAVID W.	
PRUCE, DANIEL R.	
PUBLICOVER, RALPH M.	
PUGH, JOHN A.	
PULLAN, AYRTON J.S.	
PULLAR, HUBERT N.	
PULLEN, BRIAN P.	
PULLEN, RODERICK A.	
PUMPHREY, SIR J. LAURENCE	
PURCELL, R. MICHAEL	
PURVES, JAMES G.	
PYKE, JOSEPH	
PYLE, NICHOLAS J.	
PYMAN, LANCELOT F.L.	
QUANTRILL, WILLIAM L.	Q55643465
QUARREY, DAVID	
QUAYLE, QUINTON M.	
QUINN, J. GREGORY	
RABINO, H. LOUIS	
RADICE, EDWARD A.	
RAE, W. INNES	
RAFTERY, PETER A.	
RAIKES, ARTHUR S.	
RAINES, CATHERINE	
RALPH, RICHARD P.	
RAMAGE, J. GRANVILLE W.	
RAMPLING, CHRISTOPHER M.	
RAMSAY, SIR ALLAN J.H.R.	
RAMSAY, Hon. SIR PATRICK W. MAULE	
RAMSBOTHAM, Hon. SIR PETER E.	Q2077718
RAMSDEN, SIR CARYL O.I., Bt.	
RAMSDEN, SIR JOHN C.J., Bt.,	
RANCE, EDWIN H.	
RANCE, GERALD F.	
RANDALL, SIR ALEC W.G.	
RANGARAJAN, F. VIJAY N.	
RANKIN, JOHN J.	
RANSOME, KATHERINE	
RAPP, SIR THOMAS C.	Q56798342
RATFORD, SIR DAVID J.E.	
RATTIGAN, W. FRANK A., C.M.G	
RAVEN, MARTIN C.	
RAVENSDALE, THOMAS C.	
RAWLINGS, MENNA F.	Q19875603
RAWLINS, EVELYN C. DONALDSON	
RAWLINS, HELEN C.	
RAWLINSON, C. JAMES	
RAWLINSON, Major-General SIR HENRY C., Bt.	
RAWLINSON, IVOR J.	
RAZAVI, REBECCA J.	
READER, DAVID G.	Q20647709
REDDAWAY, SIR DAVID N.	Q538116
REDDAWAY, G.F. NORMAN	Q7052728
REDDICLIFFE, PAUL	
REDPATH, ALEXANDER W.	
REDSHAW, TINA S.	
REED, ADRIAN H.	
REES, THOMAS I.	Q56797972
REEVE, SIR ANTHONY	
REEVE, JAMES E.	
REEVE, ROY S.	
REID, DOUGAL G.	
REID, GORDON B.	
REID, SIR H. MARTIN S.	Q56797970
REID, LESLIE	
REID, MALCOLM H.M.	
REID-ADAM, RANDLE	
REIDY, ANDREA	
REILLY, SIR D’A. PATRICK	
REILLY, JULIAN	
REILLY, MICHAEL D.	
REILLY, PATRICK	
REILLY, THOMAS S.A.	
REISS, JOHN H.	
REITH, MARTIN	
RENDALL, ARCHIBALD	
RENDEL, SIR GEORGE W.	Q5546343
RENNIE, SIR ERNEST A.	
RENNIE, SIR JOHN O.	
RENNIE, PAUL	
RENWICK, SIR ROBIN W.	Q1590531
REYNOLDS, COLIN	
REYNOLDS, FRANK A.	
REYNOLDS, MARTIN A.B.	
REYNTIENS, NICHOLAS S.	
RHODES, SIR PEREGRINE A.	Q18109148
RICE, JOHN G.	
RICH, JOHN R.	
RICHARD, Rt. Hon. IVOR S.	Q333309
RICHARDS, DENIS E.	Q56798073
RICHARDS, SIR F. BROOKS	Q2926176
RICHARDS, SIR FRANCIS N.	
RICHARDS, HERBERT A.	
RICHARDS, IAN	
RICHARDSON, HORACE V.	
RICHARDSON, SIR THOMAS L.	
RICHES, SIR DEREK M.H.	
RICHMOND, SIR DAVID F.	Q56798070
RICHMOND, SIR JOHN C.B.	
RICKERD, MARTIN J.K.	
RICKETTS, LORD	
RIDGWAY, DAVID F.C.	
RIDSDALE, SIR WILLIAM	
RIGNEY, HOWARD E.	
RISLEY, SIR JOHN S.	
RITCHIE, KENNETH G.	
ROB, JOHN V.	Q28746282
ROBB, MICHAEL A.M.	
ROBBINS, CHRISTOPHER W.	
ROBERTS, CHARLES S.	
ROBERTS, COLIN	
ROBERTS, SIR DAVID A.	
ROBERTS, DAVID G.	
ROBERTS, SIR FRANK K.	
ROBERTS, SIR IVOR A.	
ROBERTS, JAMES F.	
ROBERTS, MICHAEL J.W.	
ROBERTS, SIR NORMAN S.	Q56798053
ROBERTS, PATRICK J.	
ROBERTS, SIR WALTER St.C. H.	
ROBERTS-WRAY, SIR KENNETH O.	
ROBERTSON, ARCHIBALD W.	
ROBERTSON, CHARLES BOYD	
ROBERTSON, CORIN J.S.	
ROBERTSON, Rt. Hon. SIR MALCOLM ARNOLD.	Q6742592
ROBEY, D, JOHN B.	
ROBINSON, JOHN A.	
ROBINSON, JOSEPH	
ROBINSON, LAURENCE M.	
ROBINSON, MICHAEL J.	
ROBSON, E. CAROL	
ROBSON, SIR JOHN A.	
RODD, Rt. Hon. SIR J. RENNELL	Q334511
RODGERS, DAVID J.	Q56798045
RODGERS, GERALD F.	
ROGAN, JANET E.	
ROGERS, GILBERT L.	
ROGERS, HENRY A.	
ROGERS, SIR M. IVAN, K.C.M.G	
ROGERS, MARTIN H.G.	
ROGERS, THOMAS E.	
ROHSLER, CARON	
ROLLESTON, HENRY J.	
ROLLITT, PHILIP V.	
ROMEO, ANTONIA	
RONALD, SIR NIGEL B.	
RONALDS, ANDREW J.	Q56798042
ROOKE, JAMES S.	
ROPER, JOANNA	
ROPER, JOHN C.A.	Q56808434
ROPER, MARTYN K.	Q56808433
ROSE, ALISON J.	
ROSE, BRIAN	
ROSE, SIR CLIVE M.	
ROSE, DONALD H.G.	
ROSE, E. MICHAEL	
ROSE, Rt. Hon. SIR GEORGE H.	
ROSE, Rt. Hon. SIR HUGH H.	
ROSLING, PETER E.	
ROSS, ALEXANDER C.	
ROSS, SIR ARCHIBALD D.M.	
ROSS, ROBERT	
ROTHNIE, SIR ALAN K.	
ROTHWELL, MARGARET I.	
ROUS, MATTHEW J.	
ROUSE, SIR ANTHONY G.R.	
ROUSE, PHILIP T.	
ROUTH, AUGUSTUS C.	
ROWLAND, MATTHEW	
ROWLEY, SIR ARTHUR L.S.	
ROYCE, DAVID N.	
ROYDS, WILLIAM M.	
ROYLE, CATHERINE J.	
RUDD, KATHERINE	
RULE, FRANK G.	
RUMBOLD, Rt. Hon. SIR HORACE, Bt.	Q7527276
RUMBOLD, SIR H. ALGERNON F.	
RUMBOLD, SIR H. ANTHONY C. Bt.	
RUMBOLD, Rt. Hon. SIR HORACE G.M., Bt.	Q831742
RUNACRES, MARK A.	
RUNDALL, SIR FRANCIS B. A.	
RUSHFORD, ANTONY R.	
RUSSELL, LORD ARTHUR J.E.	Q6678929
RUSSELL, SIR CLAUD F.W.	
RUSSELL, Major-General LORD G. WILLIAM	
RUSSELL, GERARD S.J.	
RUSSELL, JAMES G.F.	
RUSSELL, SIR JOHN W.	
RUSSELL, Rt. Hon. LORD ODO W.L. RUSSELL	
RUSSELL, Hon. SIR ODO W.THEO V.	
RUSSELL, SIR R. MARK	
RYAN, SIR ANDREW	
RYCROFT, CHARLOTTE S.	
RYCROFT, MATTHEW J	
RYDER, MICHAEL	
SACKVILLE-WEST, Hon. SIR LIONEL S.	
SAGE, STEPHEN P.	
St. GEORGE, CHARLES M.	
ST. HELENS, Rt. Hon. ALLEYNE, 1st LORD	
ST. JOHN, SIR FREDERIC R.	
ST. JOHN, SIR SPENSER B.	
SAINTY, CHRISTOPHER J.	
SALT, DAME BARBARA	
SALVESEN, C. HUGH	
SAMBROOK, ADAM	
SAMPLES, REGINALD McCARTNEY	
SAMUEL, A.C. IAN	Q15619205
SAMUEL, RICHARD C.	
SANDERS, JOHN L.Y.	
SANDERSON, CHARLES D.	
SANDERSON, SIR PERCY	
SANDERSON, SIR THOMAS H.	
SANDFORD, WILLIAM G.	
SANDS, RICHARD M.	
SANKEY, JOHN A.	
SANSOM, SIR GEORGE B.	Q349345
SARELL, PHILIP C.	
SARELL, SIR RODERICK F.G.	
SARGEANT, FRANK C.D.	
SARGENT, SIR ORME G.	Q18811129
SATOW, Rt. Hon. Sir ERNEST M.	
SATOW, SIR HAROLD E.	
SAUNDERS, ALBERT E.	Q56798010
SAUNDERS, LIANE	
SAURIN, DUDLEY E.	
SAVERY, FRANK	
SAVILLE, JOHN D.W.	
SAWBRIDGE, HENRY R.	
SAWERS, SIR R.JOHN	Q2157733
SCADDAN, SIMON M.	
SCARBOROUGH, VERNON M.	
SCARLETT, Hon. PETER C.	Q7173167
SCARLETT, SIR PETER W.S.Y.	Q7177520
SCHROEDER, DOMINIC S.	Q36324615
SCOONES, Lieutenant-General SIR GEOFFRY A.P.	
SCOPES, SIR LEONARD A.	
SCOTT, SIR C. PETER	
SCOTT, Rt. Hon. SIR CHARLES STEWART	
SCOTT, SIR DAVID A.	
SCOTT, Hon. SIR ERNEST S.	
SCOTT, SIR IAN D.	
SCOTT, SIR KENNETH B.A.	
SCOTT, MALCOLM	
SCOTT, SIR MICHAEL	
SCOTT, SIR OSWALD A.	
SCOTT, PAUL H.	
SCOTT, SIR ROBERT H.	
SCOTT FOX, SIR R. DAVID J.	Q5239595
SCRAFTON, DOUGLAS	
SCRIVENER, SIR PATRICK S.	
SCRIVENER, RONALD S.	
SCULLARD, GEOFFREY L.	
SEATON, ANDREW J.	
SEAWARD, COLIN H.	
SEBASTIAN, ERROLL G.	
SECONDE, SIR REGINALD L.	Q7308863
SEDGWICK, RICHARD R.	
SEDWILL, SIR MARK P.	Q6769664
SEEDS, SIR WILLIAM	Q868351
SEGAR, CHRISTOPHER M.J.	
SELBY, RALPH W.	
SELBY, SIR WALFORD H.M.	Q4413438
SELKIRK, Rt. Hon. GEORGE, 10th EARL OF	
SELOUS, GERALD H.	
SELWYN, JOHN S.A.	
SETCHELL, HERBERT L.	
SEWELL, THOMAS R.M.	
SEYMOUR, Rt. Hon. SIR GEORGE H.	
SEYMOUR, SIR HORACE J.	
SEYMOUR, RICHARD S.	
SHAKESPEARE, JOHN W.R.	Q719706
SHANNON, GODFREY E. BOYD	
SHANNON, KEITH	
SHARKEY, COLUM J.	
SHARLAND, E. JOHN	
SHARMA, AJAY	
SHARMAN, THOMAS C.	
SHARP, JAMES L.	
SHARP, TERENCE W.	
SHARP, THOMAS	
SHARPE, WILLIAM	
SHARROCK, CHRISTOPHER	
SHATTOCK, JOHN S.H.	
SHAW, JOHN D.B.	
SHAW, THOMAS R.	
SHAWYER, ROBERT C.	
SHEARMAN, MARTIN J.	
SHEE, SIR GEORGE, Bt.	
SHEFFIELD, GEORGE	
SHEIL, Lieutenant-General SIR JUSTIN	
SHEIL, Rt. Hon. RICHARD L.	
SHEINWALD, SIR NIGEL E.	Q4522462
SHEPHERD, ARCHIE	
SHEPHERD, SIR E.H. GERALD	
SHEPHERD, SIR FRANCIS M.	Q1441729
SHEPHERD, HENRY B.	
SHEPHERD, SIR JOHN A.	
SHERCLIFF, SIMON	
SHERIDAN, RODERICK G.	
SHERWOOD, LESLIE R.	
SHOCKLEDGE, MARY	
SHOKAT, MOHAMMED	
SHONE, SIR TERENCE A.	
SHORT, ROGER G.	
SHORTER, HUGO B.	
SHUCKBURGH, SIR C.A. EVELYN	
SIDDIQ, IRFAN	
SIMEON, JOHN P.B.	
SIMMONDS, SIDNEY	
SIMMONS, GUY L.	
SIMMONS, TIMOTHY M.J.	Q7807518
SIMONS, A. MURRAY	
SIMPSON, GERALD G.	
SIMPSON, JOHN L.	
SIMPSON, KENNETH J.	
SIMPSON-ORLEBAR, SIR MICHAEL K.O.	
SINCLAIR, ALEXANDER R.	
SINCLAIR, SIR IAN M.	Q29843913
SINCLAIR, JONATHAN W.S.	Q18632134
SINCLAIR, WILLIAM H.M.	
SINDALL, ADRIAN J.	
SINDON, RONALD W.	
SINKINSON, PHILP A. 	
SINTON, WILLIAM B.	
SIZELAND, PAUL R.	
SKILTON, CHRISTOPHER P.	
SKINGLE, DIANA	
SKOLL, LINDSAY S.	
SLATCHER, WILLIAM K.	
SLATER, DUNCAN	
SLATER, GORDON J.A.	
SLATER, JUDITH M.	
SLATER, RICHARD M.K.	
SLINN, DAVID A.	Q5239860
SLOANE, IAN C.	
SMALL, DAVID P.	
SMALLBONES, ROBERT T.	Q23038256
SMALLMAN, BARRY G.	
SMALLMAN, DAVID L.	
SMALLWOOD, JOHN E.	
SMART, A.B. PETER	
SMART, TIMOTHY S.	
SMEDLEY, SIR HAROLD	Q15972580
SMEDLEY, R.R. GEORGE B.	
SMELE, WILLIAM G.S.	
SMITH, ANTHONY D.R.	
SMITH, ANTONY F.	
SMITH, BRIAN	
SMITH, CHARLES S.	
SMITH, CLAIRE H.	
SMITH, DAVID	
SMITH, ERIC N.	
SMITH, G. NEIL	
SMITH, SIR HOWARD F.T.	
SMITH, JOHN S.	
SMITH, JOSEPH	
SMITH, J. STEPHEN	
SMITH, KATHERINE (KATE) L.	
SMITH, L.B. (BARNEY)	
SMITH, PETER J.	
SMITH, ROLAND H.	
SMITH, SIMON J.M. 	
SMITH, TRAFFORD	
SMITH, WILLIAM J.	
SMITH, WILLIAM K.	
SMITH-LAITTAN, JAMES	
SMITHERMAN, FRANK	
SNELL, ARTHUR G.	Q31326221
SNELLGROVE, J. ANTHONY	
SNELLING, SIR ARTHUR W.	
SNIDERS, EDWARD	
SNODGRASS, JOHN M.O.	
SNOW, THOMAS M.	
SNOXELL, DAVID R.	
SOAMES, Rt. Hon. SIR A. CHRISTOPHER J.	Q336050
SOLESBY, TESSA A. H.	
SOMERS COCKS, JOHN S.	
SOMERS COCKS, PHILIP	
SOMERSET, Field-Marshal Rt. Hon. LORD FITZROY J.H.	
SOPER, ANDREW K.	
SOUTAR, S. IAN	
SOUTHERN, HENRY	
